EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1448030,41,No,Travel_Rarely,337,Cardiology,8,3,Marketing,1,3,Female,54,3,2,Nurse,2,Married,4393.0,26841,5,Y,No,21,4,3,80,1,14.0,3,3,5.0,4.0,1.0,4.0
1804573,42,No,Travel_Rarely,1396,Neurology,6,3,Medical,1,3,Male,83,3,3,Administrative,1,Married,13348.0,14842,9,Y,No,13,3,2,80,1,18.0,3,4,13.0,7.0,5.0,7.0
1058985,31,No,Travel_Rarely,1079,Cardiology,10,2,Medical,1,3,Female,86,3,2,Nurse,4,Divorced,6583.0,20115,2,Y,Yes,11,3,4,80,1,8.0,2,3,5.0,2.0,1.0,4.0
1674974,34,No,Travel_Rarely,735,Cardiology,3,1,Medical,1,4,Female,75,2,2,Nurse,4,Married,8103.0,16495,3,Y,Yes,12,3,3,80,0,9.0,3,2,4.0,2.0,0.0,1.0
1408618,31,No,Travel_Rarely,471,Neurology,4,3,Medical,1,1,Female,62,4,1,Nurse,3,Divorced,3978.0,16031,8,Y,No,12,3,2,80,1,4.0,0,2,2.0,2.0,2.0,2.0
1670932,26,No,Travel_Frequently,1096,Neurology,6,3,Other,1,3,Male,61,4,1,Nurse,4,Married,2544.0,7102,0,Y,No,18,3,1,80,1,8.0,3,3,7.0,7.0,7.0,7.0
1808720,45,No,Travel_Frequently,1297,Neurology,1,4,Medical,1,2,Male,44,3,2,Nurse,3,Single,5399.0,14511,4,Y,No,12,3,3,80,0,12.0,3,3,4.0,2.0,0.0,3.0
1228157,33,No,Travel_Rarely,217,Cardiology,10,4,Marketing,1,2,Male,43,3,2,Nurse,3,Single,5487.0,10410,1,Y,No,14,3,2,80,0,10.0,2,2,10.0,4.0,0.0,9.0
1355281,28,No,Travel_Frequently,783,Cardiology,1,2,Life Sciences,1,3,Male,42,2,2,Nurse,4,Married,6834.0,19255,1,Y,Yes,12,3,3,80,1,7.0,2,3,7.0,7.0,0.0,7.0
1745305,29,Yes,Travel_Frequently,746,Cardiology,24,3,Technical Degree,1,3,Male,45,4,1,Other,1,Single,1091.0,10642,1,Y,No,17,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0.0
1048077,39,No,Non-Travel,1251,Cardiology,21,4,Life Sciences,1,1,Female,32,1,2,Nurse,3,Married,5736.0,3987,6,Y,No,19,3,3,80,1,10.0,1,3,3.0,2.0,1.0,2.0
1616851,27,No,Travel_Rarely,1354,Neurology,2,4,Technical Degree,1,2,Male,41,3,1,Other,2,Married,2226.0,6073,1,Y,No,11,3,3,80,1,6.0,3,2,5.0,3.0,1.0,2.0
1700476,34,No,Travel_Frequently,735,Neurology,22,4,Other,1,3,Male,86,2,2,Other,4,Married,5747.0,26496,1,Y,Yes,15,3,2,80,0,16.0,3,3,15.0,10.0,6.0,11.0
1603368,28,Yes,Travel_Rarely,1475,Cardiology,13,2,Marketing,1,4,Female,84,3,2,Nurse,3,Single,9854.0,23352,3,Y,Yes,11,3,4,80,0,6.0,0,3,2.0,0.0,2.0,2.0
1775902,47,No,Non-Travel,1169,Neurology,14,4,Technical Degree,1,3,Male,64,3,2,Other,2,Married,5467.0,2125,8,Y,No,18,3,3,80,1,16.0,4,4,8.0,7.0,1.0,7.0
1871585,56,No,Travel_Rarely,1443,Cardiology,11,5,Marketing,1,4,Female,89,2,2,Nurse,1,Married,5380.0,20328,4,Y,No,16,3,3,80,1,6.0,3,3,0.0,0.0,0.0,0.0
1606461,39,No,Travel_Rarely,867,Cardiology,9,2,Medical,1,1,Male,87,3,2,Therapist,1,Married,5151.0,12315,1,Y,No,25,4,4,80,1,10.0,3,3,10.0,0.0,7.0,9.0
1236472,38,No,Travel_Frequently,1394,Neurology,8,3,Medical,1,4,Female,58,2,2,Other,2,Divorced,2133.0,18115,1,Y,Yes,16,3,3,80,1,20.0,3,3,20.0,11.0,0.0,7.0
1058946,58,No,Travel_Rarely,605,Cardiology,21,3,Life Sciences,1,4,Female,72,3,4,Administrative,4,Married,4899.0,11761,4,Y,Yes,13,3,3,80,1,10.0,2,2,1.0,0.0,0.0,0.0
1683886,32,Yes,Travel_Frequently,238,Neurology,5,2,Life Sciences,1,1,Female,47,4,1,Other,3,Single,2432.0,15318,3,Y,Yes,14,3,1,80,0,8.0,2,3,4.0,1.0,0.0,3.0
1211751,38,No,Travel_Rarely,1206,Neurology,9,2,Life Sciences,1,2,Male,71,3,1,Other,4,Divorced,4771.0,14293,2,Y,No,19,3,4,80,2,10.0,0,4,5.0,2.0,0.0,3.0
1445440,49,No,Travel_Frequently,1064,Neurology,2,1,Life Sciences,1,2,Male,42,3,5,Administrative,4,Married,4899.0,13738,3,Y,No,15,3,4,80,0,28.0,3,3,5.0,4.0,4.0,3.0
1654667,42,No,Travel_Rarely,419,Cardiology,12,4,Marketing,1,2,Male,77,3,2,Nurse,4,Divorced,5087.0,2900,3,Y,Yes,12,3,3,80,2,14.0,4,3,0.0,0.0,0.0,0.0
1265759,27,Yes,Travel_Frequently,1337,Neurology,22,3,Human Resources,1,1,Female,58,2,1,Other,2,Married,2863.0,19555,1,Y,No,12,3,1,80,0,1.0,2,3,1.0,0.0,0.0,0.0
1842922,35,No,Travel_Rarely,682,Cardiology,18,4,Medical,1,2,Male,71,3,2,Nurse,1,Married,5561.0,15975,0,Y,No,16,3,4,80,1,6.0,2,1,5.0,3.0,0.0,4.0
1884938,28,No,Non-Travel,1103,Neurology,16,3,Medical,1,3,Male,49,3,1,Other,3,Single,2144.0,2122,1,Y,No,14,3,3,80,0,5.0,3,2,5.0,3.0,1.0,4.0
1252735,31,No,Non-Travel,976,Neurology,3,2,Medical,1,3,Male,48,3,1,Other,1,Divorced,3065.0,3995,1,Y,Yes,13,3,4,80,1,4.0,3,4,4.0,2.0,2.0,3.0
1201616,36,No,Non-Travel,1351,Neurology,9,4,Life Sciences,1,1,Male,66,4,1,Nurse,2,Married,2810.0,9238,1,Y,No,22,4,2,80,0,5.0,3,3,5.0,4.0,0.0,2.0
1050457,34,No,Travel_Rarely,937,Cardiology,1,3,Marketing,1,1,Male,32,3,3,Nurse,4,Single,9888.0,6770,1,Y,No,21,4,1,80,0,14.0,3,2,14.0,8.0,2.0,1.0
1637651,34,No,Travel_Rarely,1239,Cardiology,13,4,Medical,1,4,Male,39,3,3,Nurse,3,Divorced,8628.0,22914,1,Y,No,18,3,3,80,1,9.0,2,2,8.0,7.0,1.0,1.0
1079566,26,No,Travel_Rarely,157,Neurology,1,3,Medical,1,3,Male,95,3,1,Nurse,1,Single,2867.0,20006,0,Y,No,13,3,4,80,0,8.0,6,2,7.0,7.0,7.0,6.0
1332348,29,No,Travel_Rarely,136,Neurology,1,3,Life Sciences,1,1,Male,89,3,2,Nurse,1,Married,5373.0,6225,0,Y,No,12,3,1,80,1,6.0,5,2,5.0,3.0,0.0,2.0
1051695,32,No,Non-Travel,1146,Neurology,15,4,Medical,1,3,Female,34,3,2,Nurse,4,Divorced,6667.0,16542,5,Y,No,18,3,2,80,1,9.0,6,3,5.0,1.0,1.0,2.0
1154444,31,No,Travel_Frequently,1125,Neurology,1,3,Life Sciences,1,4,Male,48,1,2,Other,1,Married,5003.0,5771,1,Y,No,21,4,2,80,0,10.0,6,3,10.0,8.0,1.0,7.0
1650983,28,No,Travel_Rarely,1404,Neurology,17,3,Technical Degree,1,3,Male,32,2,1,Nurse,4,Divorced,2367.0,18779,5,Y,No,12,3,1,80,1,6.0,2,2,4.0,1.0,0.0,3.0
1130703,38,No,Travel_Rarely,1404,Cardiology,1,3,Life Sciences,1,1,Male,59,2,1,Other,1,Single,2858.0,11473,4,Y,No,14,3,1,80,0,20.0,3,2,1.0,0.0,0.0,0.0
1817679,35,No,Travel_Rarely,1224,Cardiology,7,4,Life Sciences,1,3,Female,55,3,2,Nurse,4,Married,5204.0,13586,1,Y,Yes,11,3,4,80,0,10.0,2,3,10.0,8.0,0.0,9.0
1092771,27,No,Travel_Rarely,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Nurse,4,Single,4105.0,5099,1,Y,No,14,3,1,80,0,7.0,5,3,7.0,7.0,0.0,7.0
1356134,32,No,Travel_Rarely,1373,Cardiology,5,4,Life Sciences,1,4,Male,56,2,2,Therapist,4,Single,9679.0,10138,8,Y,No,24,4,2,80,0,8.0,1,3,1.0,0.0,0.0,0.0
1370524,31,Yes,Travel_Frequently,754,Cardiology,26,4,Marketing,1,1,Male,63,3,2,Nurse,4,Married,5617.0,21075,1,Y,Yes,11,3,3,80,0,10.0,4,3,10.0,7.0,0.0,8.0
1232169,53,Yes,Travel_Rarely,1168,Cardiology,24,4,Life Sciences,1,1,Male,66,3,3,Nurse,1,Single,10448.0,5843,6,Y,Yes,13,3,2,80,0,15.0,2,2,2.0,2.0,2.0,2.0
1392392,54,No,Travel_Rarely,155,Neurology,9,2,Life Sciences,1,1,Female,67,3,2,Other,3,Married,2897.0,22474,3,Y,No,11,3,3,80,2,9.0,6,2,4.0,3.0,2.0,3.0
1309342,33,No,Travel_Frequently,1303,Neurology,7,2,Life Sciences,1,4,Male,36,3,2,Nurse,3,Divorced,5968.0,18079,1,Y,No,20,4,3,80,3,9.0,2,3,9.0,7.0,2.0,8.0
1531422,43,No,Travel_Rarely,574,Neurology,11,3,Life Sciences,1,1,Male,30,3,3,Nurse,3,Married,7510.0,16873,1,Y,No,17,3,2,80,1,10.0,1,3,10.0,9.0,0.0,9.0
1126582,38,No,Travel_Frequently,1444,Neurology,1,4,Other,1,4,Male,88,3,1,Other,2,Married,2991.0,5224,0,Y,Yes,11,3,2,80,1,7.0,2,3,6.0,2.0,1.0,2.0
1316742,55,No,Travel_Rarely,189,Neurology,26,4,Human Resources,1,3,Male,71,4,5,Administrative,2,Married,4899.0,25811,4,Y,Yes,18,3,1,80,1,10.0,0,3,10.0,9.0,1.0,4.0
1789942,31,No,Travel_Rarely,1276,Neurology,2,1,Medical,1,4,Female,59,1,1,Nurse,4,Divorced,1129.0,17536,1,Y,Yes,11,3,3,80,3,1.0,4,3,1.0,0.0,0.0,0.0
1583381,39,No,Travel_Rarely,119,Cardiology,15,4,Marketing,1,2,Male,77,3,4,Nurse,1,Single,13341.0,25098,0,Y,No,12,3,1,80,0,21.0,3,3,20.0,8.0,1.0,10.0
1275198,42,No,Non-Travel,335,Neurology,23,2,Life Sciences,1,4,Male,37,2,2,Other,3,Single,4332.0,14811,1,Y,No,12,3,4,80,0,20.0,2,3,20.0,9.0,3.0,7.0
1378502,31,No,Non-Travel,697,Neurology,10,3,Medical,1,3,Female,40,3,3,Administrative,3,Married,11031.0,26862,4,Y,No,20,4,3,80,1,13.0,2,4,11.0,7.0,4.0,8.0
1553116,54,No,Travel_Rarely,157,Cardiology,10,3,Medical,1,3,Female,77,3,2,Therapist,1,Single,4440.0,25198,6,Y,Yes,19,3,4,80,0,9.0,3,3,5.0,2.0,1.0,4.0
1150538,24,No,Travel_Rarely,771,Neurology,1,2,Life Sciences,1,2,Male,45,2,2,Nurse,3,Single,4617.0,14120,1,Y,No,12,3,2,80,0,4.0,2,2,4.0,3.0,1.0,2.0
1553133,23,No,Travel_Rarely,571,Neurology,12,2,Other,1,4,Male,78,3,1,Nurse,4,Single,2647.0,13672,1,Y,No,13,3,3,80,0,5.0,6,4,5.0,2.0,1.0,4.0
1113801,40,No,Travel_Frequently,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323.0,26849,1,Y,No,11,3,1,80,1,10.0,2,4,10.0,9.0,1.0,4.0
1365691,40,No,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677.0,4258,3,Y,No,14,3,3,80,1,15.0,4,3,11.0,8.0,5.0,10.0
1825860,25,No,Travel_Rarely,309,Neurology,2,3,Human Resources,1,3,Female,82,3,1,Other,2,Married,2187.0,19655,4,Y,No,14,3,3,80,0,6.0,3,3,2.0,0.0,1.0,2.0
1820725,30,No,Travel_Rarely,911,Neurology,1,2,Medical,1,4,Male,76,3,1,Nurse,2,Married,3748.0,4077,1,Y,No,13,3,3,80,0,12.0,6,2,12.0,8.0,1.0,7.0
1515102,25,No,Travel_Rarely,977,Neurology,2,1,Other,1,4,Male,57,3,1,Nurse,3,Divorced,3977.0,7298,6,Y,Yes,19,3,3,80,1,7.0,2,2,2.0,2.0,0.0,2.0
1811717,47,No,Travel_Rarely,1180,Neurology,25,3,Medical,1,1,Male,84,3,3,Nurse,3,Single,8633.0,13084,2,Y,No,23,4,2,80,0,25.0,3,3,17.0,14.0,1.0,11.0
1863212,33,No,Non-Travel,1313,Neurology,1,2,Medical,1,2,Male,59,2,1,Nurse,3,Divorced,2008.0,20439,1,Y,No,12,3,3,80,3,1.0,2,2,1.0,1.0,0.0,0.0
1677775,38,No,Travel_Rarely,1321,Cardiology,1,4,Life Sciences,1,4,Male,86,3,2,Nurse,2,Married,4440.0,7636,0,Y,No,15,3,1,80,2,16.0,3,3,15.0,13.0,5.0,8.0
1593793,31,No,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067.0,6393,0,Y,No,19,3,3,80,1,3.0,1,3,2.0,2.0,1.0,2.0
1373830,38,No,Travel_Frequently,508,Cardiology,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321.0,14284,2,Y,No,11,3,4,80,1,10.0,1,3,8.0,3.0,7.0,7.0
1125914,42,No,Travel_Rarely,557,Neurology,18,4,Life Sciences,1,4,Male,35,3,2,Other,1,Divorced,5410.0,11189,6,Y,Yes,17,3,3,80,1,9.0,3,2,4.0,3.0,1.0,2.0
1519296,41,No,Travel_Rarely,642,Neurology,1,3,Life Sciences,1,4,Male,76,3,1,Other,4,Married,2782.0,21412,3,Y,No,22,4,1,80,1,12.0,3,3,5.0,3.0,1.0,0.0
1491934,47,No,Non-Travel,1162,Neurology,1,1,Medical,1,3,Female,98,3,3,Administrative,2,Married,11957.0,17231,0,Y,No,18,3,1,80,2,14.0,3,1,13.0,8.0,5.0,12.0
1181842,35,No,Travel_Rarely,1490,Neurology,11,4,Medical,1,4,Male,43,3,1,Nurse,3,Married,2660.0,20232,7,Y,Yes,11,3,3,80,1,5.0,3,3,2.0,2.0,2.0,2.0
1221662,22,No,Travel_Rarely,581,Neurology,1,2,Life Sciences,1,4,Male,63,3,1,Other,3,Single,3375.0,17624,0,Y,No,12,3,4,80,0,4.0,2,4,3.0,2.0,1.0,2.0
1725778,35,No,Travel_Rarely,1395,Neurology,9,4,Medical,1,2,Male,48,3,2,Other,3,Single,5098.0,18698,1,Y,No,19,3,2,80,0,10.0,5,3,10.0,7.0,0.0,8.0
1301790,33,No,Travel_Rarely,501,Neurology,15,2,Medical,1,2,Female,95,3,2,Nurse,4,Married,4878.0,21653,0,Y,Yes,13,3,1,80,1,10.0,6,3,9.0,7.0,1.0,1.0
1399338,32,No,Travel_Rarely,267,Neurology,29,4,Life Sciences,1,3,Female,49,2,1,Nurse,2,Single,2837.0,15919,1,Y,No,13,3,3,80,0,6.0,3,3,6.0,2.0,4.0,1.0
1789008,40,No,Travel_Rarely,543,Neurology,1,4,Life Sciences,1,1,Male,83,3,1,Nurse,4,Married,2406.0,4060,8,Y,No,19,3,3,80,2,8.0,3,2,1.0,0.0,0.0,0.0
1190766,32,No,Travel_Rarely,234,Cardiology,1,4,Medical,1,2,Male,68,2,1,Other,2,Married,2269.0,18024,0,Y,No,14,3,2,80,1,3.0,2,3,2.0,2.0,2.0,2.0
1491312,39,No,Travel_Rarely,116,Neurology,24,1,Life Sciences,1,1,Male,52,3,2,Other,4,Single,4108.0,5340,7,Y,No,13,3,1,80,0,18.0,2,3,7.0,7.0,1.0,7.0
1708743,38,No,Travel_Rarely,201,Neurology,10,3,Medical,1,2,Female,99,1,3,Administrative,3,Married,13206.0,3376,3,Y,No,12,3,1,80,1,20.0,3,3,18.0,3.0,1.0,11.0
1435710,32,No,Travel_Rarely,801,Cardiology,1,4,Marketing,1,3,Female,48,3,3,Nurse,4,Married,10422.0,24032,1,Y,No,19,3,3,80,2,14.0,3,3,14.0,10.0,5.0,7.0
1332625,37,No,Travel_Rarely,161,Neurology,10,3,Life Sciences,1,3,Female,42,4,3,Administrative,4,Married,13744.0,15471,1,Y,Yes,25,4,1,80,1,16.0,2,3,16.0,11.0,6.0,8.0
1818407,25,No,Travel_Rarely,1382,Cardiology,8,2,Other,1,1,Female,85,3,2,Nurse,3,Divorced,4907.0,13684,0,Y,Yes,22,4,2,80,1,6.0,3,2,5.0,3.0,0.0,4.0
1251101,52,No,Non-Travel,585,Cardiology,29,4,Life Sciences,1,1,Male,40,3,1,Other,4,Divorced,3482.0,19788,2,Y,No,15,3,2,80,2,16.0,3,2,9.0,8.0,0.0,0.0
1433529,44,No,Travel_Rarely,1037,Neurology,1,3,Medical,1,2,Male,42,3,1,Other,4,Single,2436.0,13422,6,Y,Yes,12,3,3,80,0,6.0,2,3,4.0,3.0,1.0,2.0
1859445,21,Yes,Travel_Rarely,501,Cardiology,5,1,Medical,1,3,Male,58,3,1,Other,1,Single,2380.0,25479,1,Y,Yes,11,3,4,80,0,2.0,6,3,2.0,2.0,1.0,2.0
1104512,39,No,Non-Travel,105,Neurology,9,3,Life Sciences,1,4,Male,87,3,5,Administrative,4,Single,4899.0,15302,2,Y,No,13,3,3,80,0,21.0,3,2,6.0,0.0,1.0,3.0
1782969,23,Yes,Travel_Frequently,638,Cardiology,9,3,Marketing,1,4,Male,33,3,1,Other,1,Married,1790.0,26956,1,Y,No,19,3,1,80,1,1.0,3,2,1.0,0.0,1.0,0.0
1628827,36,No,Travel_Rarely,557,Cardiology,3,3,Medical,1,1,Female,94,2,3,Nurse,4,Married,7644.0,12695,0,Y,No,19,3,3,80,2,10.0,2,3,9.0,7.0,3.0,4.0
1224144,36,No,Travel_Frequently,688,Cardiology,4,2,Life Sciences,1,4,Female,97,3,2,Therapist,2,Divorced,5131.0,9192,7,Y,No,13,3,2,80,3,18.0,3,3,4.0,2.0,0.0,2.0
1284416,56,No,Non-Travel,667,Neurology,1,4,Life Sciences,1,3,Male,57,3,2,Nurse,3,Divorced,6306.0,26236,1,Y,No,21,4,1,80,1,13.0,2,2,13.0,12.0,1.0,9.0
1191013,29,Yes,Travel_Rarely,1092,Neurology,1,4,Medical,1,1,Male,36,3,1,Other,4,Married,4787.0,26124,9,Y,Yes,14,3,2,80,3,4.0,3,4,2.0,2.0,2.0,2.0
1061493,42,No,Travel_Rarely,300,Neurology,2,3,Life Sciences,1,1,Male,56,3,5,Administrative,3,Married,4899.0,17312,5,Y,No,11,3,1,80,0,24.0,2,2,5.0,6.0,4.0,14.0
1197297,56,No,Travel_Rarely,310,Neurology,7,2,Technical Degree,1,4,Male,72,3,1,Nurse,3,Married,2339.0,3666,8,Y,No,11,3,4,80,1,14.0,4,1,10.0,9.0,1.0,8.0
1065630,41,No,Travel_Rarely,582,Cardiology,28,4,Life Sciences,1,1,Female,60,2,4,Therapist,2,Married,13570.0,5640,0,Y,No,23,4,3,80,1,21.0,3,3,20.0,7.0,0.0,10.0
1173552,34,No,Travel_Rarely,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Nurse,3,Married,6712.0,8978,1,Y,No,21,4,4,80,2,8.0,2,3,8.0,7.0,1.0,7.0
1277240,36,No,Non-Travel,301,Cardiology,15,4,Marketing,1,4,Male,88,1,2,Nurse,4,Divorced,5406.0,10436,1,Y,No,24,4,1,80,1,15.0,4,2,15.0,12.0,1.0,11.0
1520108,41,No,Travel_Rarely,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938.0,12227,2,Y,No,11,3,3,80,1,14.0,5,3,5.0,4.0,0.0,4.0
1707431,32,No,Travel_Rarely,529,Neurology,2,3,Technical Degree,1,4,Male,78,3,1,Other,1,Single,2439.0,11288,1,Y,No,14,3,4,80,0,4.0,4,3,4.0,2.0,1.0,2.0
1246075,35,No,Travel_Rarely,1146,Neurology,26,4,Life Sciences,1,3,Female,31,3,3,Other,4,Single,8837.0,16642,1,Y,Yes,16,3,3,80,0,9.0,2,3,9.0,0.0,1.0,7.0
1665956,38,No,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343.0,5982,1,Y,No,11,3,3,80,1,10.0,1,3,10.0,7.0,1.0,9.0
1468963,50,No,Travel_Frequently,878,Cardiology,1,4,Life Sciences,1,2,Male,94,3,2,Nurse,3,Divorced,6728.0,14255,7,Y,No,12,3,4,80,2,12.0,3,3,6.0,3.0,0.0,1.0
1457695,36,No,Travel_Rarely,1120,Cardiology,11,4,Marketing,1,2,Female,100,2,2,Nurse,4,Married,6652.0,14369,4,Y,No,13,3,1,80,1,8.0,2,2,6.0,3.0,0.0,0.0
1043685,45,No,Travel_Rarely,374,Cardiology,20,3,Life Sciences,1,4,Female,50,3,2,Nurse,3,Single,4850.0,23333,8,Y,No,15,3,3,80,0,8.0,3,3,5.0,3.0,0.0,1.0
1336668,40,No,Travel_Rarely,1322,Neurology,2,4,Life Sciences,1,3,Male,52,2,1,Other,3,Single,2809.0,2725,2,Y,No,14,3,4,80,0,8.0,2,3,2.0,2.0,2.0,2.0
1044917,35,No,Travel_Frequently,1199,Neurology,18,4,Life Sciences,1,3,Male,80,3,2,Nurse,3,Married,5689.0,24594,1,Y,Yes,14,3,4,80,2,10.0,2,4,10.0,2.0,0.0,2.0
1758264,40,No,Travel_Rarely,1194,Neurology,2,4,Medical,1,3,Female,98,3,1,Other,3,Married,2001.0,12549,2,Y,No,14,3,2,80,3,20.0,2,3,5.0,3.0,0.0,2.0
1175359,35,No,Travel_Rarely,287,Neurology,1,4,Life Sciences,1,3,Female,62,1,1,Other,4,Married,2977.0,8952,1,Y,No,12,3,4,80,1,4.0,5,3,4.0,3.0,1.0,1.0
1640979,29,No,Travel_Rarely,1378,Neurology,13,2,Other,1,4,Male,46,2,2,Nurse,2,Married,4025.0,23679,4,Y,Yes,13,3,1,80,1,10.0,2,3,4.0,3.0,0.0,3.0
1321040,29,No,Travel_Rarely,468,Neurology,28,4,Medical,1,4,Female,73,2,1,Other,1,Single,3785.0,8489,1,Y,No,14,3,2,80,0,5.0,3,1,5.0,4.0,0.0,4.0
1293237,50,Yes,Travel_Rarely,410,Cardiology,28,3,Marketing,1,4,Male,39,2,3,Nurse,1,Divorced,10854.0,16586,4,Y,Yes,13,3,2,80,1,20.0,3,3,3.0,2.0,2.0,0.0
1715801,39,No,Travel_Rarely,722,Cardiology,24,1,Marketing,1,2,Female,60,2,4,Nurse,4,Married,12031.0,8828,0,Y,No,11,3,1,80,1,21.0,2,2,20.0,9.0,1.0,6.0
1626443,31,No,Non-Travel,325,Cardiology,5,3,Medical,1,2,Male,74,3,2,Therapist,1,Single,9936.0,3787,0,Y,No,19,3,2,80,0,10.0,2,3,9.0,4.0,1.0,7.0
1787925,26,No,Travel_Rarely,1167,Cardiology,5,3,Other,1,4,Female,30,2,1,Other,3,Single,2966.0,21378,0,Y,No,18,3,4,80,0,5.0,2,3,4.0,2.0,0.0,0.0
1444959,36,No,Travel_Frequently,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571.0,12290,4,Y,No,17,3,3,80,1,17.0,3,3,5.0,2.0,0.0,3.0
1196529,39,No,Travel_Rarely,613,Neurology,6,1,Medical,1,4,Male,42,2,3,Nurse,1,Married,9991.0,21457,4,Y,No,15,3,1,80,1,9.0,5,3,7.0,7.0,1.0,7.0
1417927,27,No,Travel_Rarely,155,Cardiology,4,3,Life Sciences,1,2,Male,87,4,2,Therapist,2,Married,6142.0,5174,1,Y,Yes,20,4,2,80,1,6.0,0,3,6.0,2.0,0.0,3.0
1322645,49,No,Travel_Frequently,1023,Cardiology,2,3,Medical,1,4,Male,63,2,2,Nurse,2,Married,5390.0,13243,2,Y,No,14,3,4,80,0,17.0,3,2,9.0,6.0,0.0,8.0
1879510,34,No,Travel_Rarely,628,Neurology,8,3,Medical,1,2,Male,82,4,2,Nurse,3,Married,4404.0,10228,2,Y,No,12,3,1,80,0,6.0,3,4,4.0,3.0,1.0,2.0
1345828,37,No,Travel_Rarely,1115,Maternity,1,4,Life Sciences,1,1,Male,51,2,2,Therapist,3,Divorced,5993.0,2689,1,Y,No,18,3,3,80,1,7.0,2,4,7.0,5.0,0.0,7.0
1837461,40,No,Travel_Rarely,1398,Cardiology,2,4,Life Sciences,1,3,Female,79,3,5,Admin,3,Married,4899.0,13022,0,Y,No,14,3,4,80,0,21.0,2,3,20.0,3.0,1.0,12.0
1720201,45,No,Travel_Rarely,1329,Maternity,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770.0,5388,1,Y,No,19,3,1,80,2,10.0,3,3,10.0,7.0,3.0,9.0
1566303,39,No,Travel_Rarely,466,Maternity,1,1,Life Sciences,1,4,Female,65,2,4,Therapist,4,Married,12742.0,7060,1,Y,No,16,3,3,80,1,21.0,3,3,5.0,6.0,1.0,8.0
1108233,56,No,Non-Travel,667,Maternity,1,4,Life Sciences,1,3,Male,57,3,2,Other,3,Divorced,6306.0,26236,1,Y,No,21,4,1,80,1,13.0,2,2,13.0,12.0,1.0,9.0
1548714,49,No,Travel_Rarely,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Other,2,Divorced,10466.0,20948,3,Y,No,14,3,2,80,2,10.0,3,3,8.0,7.0,0.0,7.0
1823206,36,No,Travel_Rarely,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Other,1,Married,8008.0,22792,4,Y,No,12,3,3,80,2,9.0,6,3,3.0,2.0,0.0,2.0
1464646,38,No,Travel_Frequently,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Nurse,4,Married,4735.0,9867,7,Y,No,15,3,4,80,2,19.0,4,4,13.0,11.0,2.0,9.0
1118938,53,No,Travel_Rarely,607,Maternity,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169.0,14618,0,Y,No,16,3,2,80,1,10.0,4,3,5.0,7.0,1.0,9.0
1266767,36,No,Non-Travel,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079.0,25952,4,Y,No,13,3,4,80,2,12.0,3,3,7.0,7.0,0.0,7.0
1432515,40,No,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Other,2,Married,4244.0,9931,1,Y,No,24,4,4,80,1,8.0,2,3,8.0,7.0,3.0,7.0
1440199,24,No,Travel_Rarely,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377.0,24117,1,Y,No,15,3,2,80,2,5.0,6,3,4.0,2.0,3.0,2.0
1449468,41,No,Travel_Rarely,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Admin,3,Married,4899.0,19562,1,Y,No,12,3,2,80,1,22.0,3,3,5.0,7.0,2.0,10.0
1308741,32,No,Travel_Rarely,1018,Neurology,3,2,Life Sciences,1,3,Female,39,3,3,Therapist,4,Single,11159.0,19373,3,Y,No,15,3,4,80,0,10.0,6,3,7.0,7.0,7.0,7.0
